tau;amplptb;seed;omega_m_m_2;sigma_ksi;mu_m_m;intptb;omega_b_2;mu_g;wmin;type;mu_b;sigma_e;rateptb;omega_m_e_2;rho_t;mu_m_e;mu_m_g;omega_m_g_2;int_t0;rate_t0;ampl_t0;sdmu;omega2;generation;epsilon;nsurv;ksi;meanz;varz;meang;varg;meanm_m;varm_m;meanm_g;varm_g;meanm_e;varm_e;meanb;varb;file
0.25;2;306041040;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0;100;0;2.19911;2;0.02;0.7;50000;1.62682;3057;0.00311012;-0.0363811;1.12664;-0.0474794;0.110192;0;0;0;0;0;0;0;0;./core_8/sim_evolving_m_7_11_2016_222328_277771414
0.75;2;767146334;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0;100;0;2.19911;2;0.02;0.7;50000;1.60281;3052;0.00497655;-0.0772292;1.14114;-0.0631336;0.123634;0;0;0;0;0;0;0;0;./core_8/sim_evolving_m_7_11_2016_225840_752801225
0.25;2;235014104;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0;100;0;2.19911;2;0.02;40;50000;1.61019;4906;0.00607271;-0.118558;1.58857;-0.118558;0.547083;0;0;0;0;0;0;0;0;./core_8/sim_evolving_m_7_11_2016_232227_215608194
0.75;2;969757450;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0;100;0;2.19911;2;0.02;40;50000;1.62676;4906;0.00190251;0.0168206;1.5807;0.0135569;0.56619;0;0;0;0;0;0;0;0;./core_8/sim_evolving_m_7_11_2016_235520_955386279
0.25;2;87317767;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0;100;0;2.30383;2;0.02;0.7;50000;-1.90453;1271;-0.000735896;0.0166002;1.07143;0.0141192;0.104138;0;0;0;0;0;0;0;0;./core_8/sim_evolving_m_8_11_2016_002149_72996039
0.75;2;238403910;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0;100;0;2.30383;2;0.02;0.7;50000;-1.89954;1351;0.00437146;0.0920454;1.15129;0.10721;0.141678;0;0;0;0;0;0;0;0;./core_8/sim_evolving_m_8_11_2016_004801_222890635
0.25;2;865716988;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0;100;0;2.30383;2;0.02;40;50000;-1.91551;4733;0.00337908;0.0236178;1.6318;0.0179446;0.633773;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_205915_843090986
0.75;2;213931748;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0;100;0;2.30383;2;0.02;40;50000;-1.89009;4748;-0.00843064;0.0651117;1.5155;0.0942624;0.525603;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_212101_199441129
0.25;2;757334843;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0;100;0;2.40855;2;0.02;0.7;50000;0.607855;1280;0.0011776;-0.048507;1.12881;-0.070442;0.123001;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_214109_743083113
0.75;2;939073553;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0;100;0;2.40855;2;0.02;0.7;50000;0.624708;1222;0.00461136;-0.0383903;1.07011;-0.0279115;0.115472;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_220222_924954714
0.25;2;66929825;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0;100;0;2.40855;2;0.02;40;50000;0.621665;4732;0.0109772;0.0285258;1.60952;-0.00698447;0.622447;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_222541_52288299
0.75;2;943077214;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0;100;0;2.40855;2;0.02;40;50000;0.618566;4719;-0.0128028;0.0217798;1.49004;0.0242255;0.533012;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_225242_928524883
0.25;2;245644104;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0;100;0;2.51327;2;0.02;0.7;50000;1.16799;3050;-0.0150792;-0.00771403;1.15931;0.0123933;0.129908;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_231343_229196942
0.75;2;995521937;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0;100;0;2.51327;2;0.02;0.7;50000;1.16482;3191;0.0274989;-0.0527886;1.12474;-0.0309063;0.105043;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_233717_981292080
0.25;2;757940839;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0;100;0;2.51327;2;0.02;40;50000;1.1768;4902;-0.00186764;0.0488298;1.5306;0.0319347;0.535589;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_7_11_2016_235831_743590737
0.75;2;306982639;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0;100;0;2.51327;2;0.02;40;50000;1.18545;4907;-0.00251699;0.0182476;1.56175;0.0189521;0.587018;0;0;0;0;0;0;0;0;./core_9/sim_evolving_m_8_11_2016_001932_292009763
0.25;2;741211288;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0;100;0;2.61799;2;0.02;0.7;50000;-1.98982;1269;-0.00773957;0.0524386;1.14281;0.0497061;0.118196;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_205920_592085716
0.75;2;242123159;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0;100;0;2.61799;2;0.02;0.7;50000;-1.99149;1244;-0.0278984;0.0289335;1.09861;0.0178837;0.114792;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_212154_227560596
0.25;2;74049004;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0;100;0;2.61799;2;0.02;40;50000;-1.98545;4756;-0.0044287;0.0834663;1.50626;0.0666639;0.501294;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_214544_59901450
0.75;2;805519570;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0;100;0;2.61799;2;0.02;40;50000;-2.00364;4721;-0.00926315;-0.0944088;1.50786;-0.0730741;0.49771;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_220641_791167361
0.25;2;914774986;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0;100;0;2.72271;2;0.02;0.7;50000;1.16264;1282;0.00973454;-0.0673597;1.14324;-0.0530059;0.107396;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_222657_900113160
0.75;2;693216710;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0;100;0;2.72271;2;0.02;0.7;50000;1.18776;1275;0.00189325;-0.0566358;1.1448;-0.0616753;0.122242;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_225059_679007020
0.25;2;68383683;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0;100;0;2.72271;2;0.02;40;50000;1.17115;4717;0.00937615;0.0400111;1.50726;0.0477899;0.471626;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_231013_54141557
0.75;2;42465893;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0;100;0;2.72271;2;0.02;40;50000;1.18079;4732;0.0226311;-0.00318699;1.54518;-0.00695147;0.560943;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_233251_27956699
0.25;2;341257601;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0;100;0;2.82743;2;0.02;0.7;50000;0.607444;3049;-0.0137209;-0.000280557;1.11965;-0.020032;0.128686;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_7_11_2016_235604_326642031
0.75;2;881313605;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0;100;0;2.82743;2;0.02;0.7;50000;0.604549;3126;0.000454214;-0.00699763;1.08604;-0.0185308;0.0943722;0;0;0;0;0;0;0;0;./core_10/sim_evolving_m_8_11_2016_001735_866893486
0.25;2;482258378;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0;100;0;2.82743;2;0.02;40;50000;0.618167;4894;-0.00578958;-0.139394;1.59527;-0.138068;0.594043;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_205920_364079308
0.75;2;213689685;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0;100;0;2.82743;2;0.02;40;50000;0.615189;4906;0.0159295;-0.0105081;1.58643;-0.010037;0.629907;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_212121_199665099
0.25;2;566419707;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0;100;0;2.93215;2;0.02;0.7;50000;-1.89766;1234;0.00601221;0.0633901;1.119;0.0685519;0.110003;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_215343_551839215
0.75;2;339341144;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0;100;0;2.93215;2;0.02;0.7;50000;-1.91501;1338;-0.0140804;0.0438028;1.12917;0.0463774;0.119778;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_222259_324564271
0.25;2;453176281;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0;100;0;2.93215;2;0.02;40;50000;-1.90257;4721;0.0122187;-0.0326663;1.58743;-0.0265767;0.575356;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_225856_438525748
0.75;2;701942165;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0;100;0;2.93215;2;0.02;40;50000;-1.89917;4723;-0.00122827;0.00943009;1.6514;0.0142316;0.630596;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_233312_687365948
0.25;2;103687400;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0;100;0;3.03687;2;0.02;0.7;50000;1.62161;1358;0.000635361;-0.0762609;1.10338;-0.0630448;0.122159;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_7_11_2016_235400_89477174
0.75;2;951384964;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0;100;0;3.03687;2;0.02;0.7;50000;1.60041;1303;-0.000562776;-0.0826584;1.09718;-0.0721721;0.103944;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_8_11_2016_001502_937095257
0.25;2;906199227;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0;100;0;3.03687;2;0.02;40;50000;1.61676;4764;-0.00120196;-0.122523;1.60235;-0.120128;0.61439;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_8_11_2016_003833_891822185
0.75;2;309050044;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0;100;0;3.03687;2;0.02;40;50000;1.62501;4701;0.00719862;0.126129;1.55178;0.112292;0.54672;0;0;0;0;0;0;0;0;./core_11/sim_evolving_m_8_11_2016_011635_294514513
0.25;2;71657208;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0;100;0;3.14159;2;0.02;0.7;50000;-0.0221317;3083;-0.0021249;-0.00989995;1.12752;0.0107591;0.133167;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_205920_888727976
0.75;2;763879119;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0;100;0;3.14159;2;0.02;0.7;50000;0.00557549;3081;0.000736793;-0.00226714;1.1394;0.00609123;0.136801;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_211502_749585197
0.25;2;486619356;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0;100;0;3.14159;2;0.02;40;50000;-0.00690384;4900;0.00275013;-0.00977189;1.53395;-0.0179395;0.544192;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_213521_472400550
0.75;2;811309118;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0;100;0;3.14159;2;0.02;40;50000;-0.0101043;4928;0.00675898;0.0372919;1.5456;0.0455744;0.538615;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_215613_796473667
0.25;2;916653855;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0;100;0;3.24631;2;0.02;0.7;50000;-1.62736;1274;0.0125732;0.0684925;1.11571;0.0682722;0.11252;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_221136_902457963
0.75;2;601279725;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0;100;0;3.24631;2;0.02;0.7;50000;-1.59275;1371;-0.0072741;0.067004;1.12202;0.0444448;0.123256;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_222639_586753230
0.25;2;127075875;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0;100;0;3.24631;2;0.02;40;50000;-1.59304;4746;-0.00824551;-0.0374642;1.50237;-0.0376005;0.519811;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_224424_112776808
0.75;2;61276273;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0;100;0;3.24631;2;0.02;40;50000;-1.60491;4760;-0.000215961;0.0126145;1.47159;0.00441763;0.497625;0;0;0;0;0;0;0;0;./core_12/sim_evolving_m_7_11_2016_225925_47015182
0.25;2;767365210;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0;100;0;0;2;0.02;0.7;50000;-0.0229532;3113;-0.00906069;-0.0124296;1.1448;-0.00860687;0.126298;0;0;0;0;0;0;-0.109943;0.0685436;./core_12/sim_evolving_m_7_11_2016_231649_753013581
0.75;2;245637993;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0;100;0;0;2;0.02;0.7;50000;0.0034659;3134;0.0093487;0.00734991;1.15873;0.00139217;0.135825;0;0;0;0;0;0;0.101989;0.0130996;./core_12/sim_evolving_m_7_11_2016_233251_231242597
0.25;2;895829481;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0;100;0;0;2;0.02;40;50000;-0.00752928;4893;-0.0174502;-0.0982833;1.53829;-0.0835912;0.578657;0;0;0;0;0;0;0.231554;0.0484958;./core_13/sim_evolving_m_7_11_2016_205920_791562874
0.75;2;436546315;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0;100;0;0;2;0.02;40;50000;-0.00305504;4908;0.0147479;0.0155725;1.46459;0.0208182;0.501461;0;0;0;0;0;0;-0.0722523;0.0516601;./core_13/sim_evolving_m_7_11_2016_211949_421852318
0.25;2;394887457;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0;100;0;0.10472;2;0.02;0.7;50000;1.61348;3094;0.00256724;1.60549;1.12016;0.0594137;0.116432;0;0;0;0;0;0;0.946232;0.00462341;./core_13/sim_evolving_m_7_11_2016_215916_380528882
0.75;2;900851085;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0;100;0;0.10472;2;0.02;0.7;50000;1.60751;3066;-0.00414464;1.68805;1.1645;0.171515;0.128081;0;0;0;0;0;0;0.890639;0.00264113;./core_13/sim_evolving_m_7_11_2016_221920_877287738
0.25;2;228849612;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0;100;0;0.10472;2;0.02;40;50000;1.59563;4875;-0.00050725;1.53765;1.51605;0.106079;0.525992;0;0;0;0;0;0;0.878326;0.0105453;./core_13/sim_evolving_m_7_11_2016_224230_214287793
0.75;2;843492501;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0;100;0;0.10472;2;0.02;40;50000;1.61988;4885;0.000384727;1.3358;1.58036;0.0952203;0.547761;0;0;0;0;0;0;0.735995;0.019277;./core_13/sim_evolving_m_7_11_2016_230818_828947511
0.25;2;582867864;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0;100;0;0.20944;2;0.02;0.7;50000;-1.90016;3107;-0.0264215;-1.89725;1.11748;-0.0370881;0.122308;0;0;0;0;0;0;0.989744;0.00362128;./core_13/sim_evolving_m_7_11_2016_232847_568290817
0.75;2;244978571;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0;100;0;0.20944;2;0.02;0.7;50000;-1.90387;2990;-0.00361616;-1.73507;1.11146;-0.0880421;0.123411;0;0;0;0;0;0;0.921801;0.00476104;./core_13/sim_evolving_m_7_11_2016_235330_230628501
0.25;2;575904909;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0;100;0;0.20944;2;0.02;40;50000;-1.91484;4889;0.014577;-1.54984;1.59807;0.0844977;0.546403;0;0;0;0;0;0;0.874936;0.0125225;./core_13/sim_evolving_m_8_11_2016_001512_561591423
0.75;2;3094764;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0;100;0;0.20944;2;0.02;40;50000;-1.89868;4888;-0.0131993;-1.47065;1.53252;0.073198;0.533148;0;0;0;0;0;0;0.861242;0.00609973;./core_13/sim_evolving_m_8_11_2016_004551_988619630
0.25;2;293680075;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0;100;0;0.314159;2;0.02;0.7;50000;0.611808;3031;0.00642405;0.454093;1.12685;-0.0132526;0.122185;0;0;0;0;0;0;0.983123;0.00495993;./core_14/sim_evolving_m_7_11_2016_205919_243310286
0.75;2;260798984;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0;100;0;0.314159;2;0.02;0.7;50000;0.618537;2841;-0.0145593;0.119407;1.11529;-0.0152778;0.122798;0;0;0;0;0;0;0.930651;0.00328668;./core_14/sim_evolving_m_7_11_2016_212632_246282106
0.25;2;699746261;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0;100;0;0.314159;2;0.02;40;50000;0.615445;4880;0.00196186;0.379433;1.5819;-0.0178403;0.597481;0;0;0;0;0;0;0.870171;0.0177582;./core_14/sim_evolving_m_7_11_2016_214803_685317942
0.75;2;177248544;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0;100;0;0.314159;2;0.02;40;50000;0.611921;4909;-0.00579111;0.262314;1.55252;0.126833;0.583271;0;0;0;0;0;0;0.816309;0.0292721;./core_14/sim_evolving_m_7_11_2016_220936_163071776
0.25;2;561131497;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0;100;0;0.418879;2;0.02;0.7;50000;1.18276;3124;0.00391772;1.28719;1.10496;0.006671;0.120273;0;0;0;0;0;0;0.959173;0.00360983;./core_14/sim_evolving_m_7_11_2016_223250_546377641
0.75;2;50110817;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0;100;0;0.418879;2;0.02;0.7;50000;1.18192;3031;0.000927258;1.58375;1.13146;0.0889252;0.131435;0;0;0;0;0;0;0.912154;0.00406373;./core_14/sim_evolving_m_7_11_2016_230322_35451413
0.25;2;724910238;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0;100;0;0.418879;2;0.02;40;50000;1.18621;4893;0.0136282;1.1965;1.58699;0.0738409;0.551586;0;0;0;0;0;0;0.824206;0.0267758;./core_14/sim_evolving_m_7_11_2016_232623_710551393
0.75;2;525478082;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0;100;0;0.418879;2;0.02;40;50000;1.1949;4900;0.0102579;1.43761;1.52756;0.154016;0.461577;0;0;0;0;0;0;0.782521;0.0194701;./core_14/sim_evolving_m_7_11_2016_235505_511206094
0.25;2;511880714;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0;100;0;0.523599;2;0.02;0.7;50000;-2.00928;3032;0.00172158;-1.93774;1.14552;-0.0383626;0.130118;0;0;0;0;0;0;0.957817;0.00371171;./core_14/sim_evolving_m_8_11_2016_001558_497514950
0.75;2;624349275;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0;100;0;0.523599;2;0.02;0.7;50000;-2.01025;2718;-0.00914488;-1.70303;1.13589;-0.0830983;0.133891;0;0;0;0;0;0;0.875495;0.00422999;./core_14/sim_evolving_m_8_11_2016_003753_609936555
0.25;2;398882388;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0;100;0;0.523599;2;0.02;40;50000;-1.98078;4876;0.0137992;-1.55519;1.67029;0.0551448;0.581565;0;0;0;0;0;0;0.824473;0.010106;./core_15/sim_evolving_m_7_11_2016_205920_362002303
0.75;2;370498071;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0;100;0;0.523599;2;0.02;40;50000;-2.00567;4822;-3.51191e-05;-1.22435;1.63226;0.0871611;0.601683;0;0;0;0;0;0;0.71045;0.00755824;./core_15/sim_evolving_m_7_11_2016_212230_344930029
0.25;2;117105329;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0;100;0;0.628319;2;0.02;0.7;50000;1.19587;2997;-0.0159205;0.897768;1.12714;0.0228595;0.112456;0;0;0;0;0;0;0.976953;0.00498638;./core_15/sim_evolving_m_7_11_2016_214239_91918330
0.75;2;271282578;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0;100;0;0.628319;2;0.02;0.7;50000;1.18456;2633;0.0139033;0.265818;1.11531;-0.0110076;0.135858;0;0;0;0;0;0;0.821044;0.00245324;./core_15/sim_evolving_m_7_11_2016_220400_256896767
0.25;2;505005875;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0;100;0;0.628319;2;0.02;40;50000;1.16846;4879;-0.00318799;0.798728;1.54844;0.0879359;0.512946;0;0;0;0;0;0;0.785088;0.0186171;./core_15/sim_evolving_m_7_11_2016_222433_490621407
0.75;2;945389318;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0;100;0;0.628319;2;0.02;40;50000;1.16522;4861;0.0106651;0.231235;1.57166;-0.0100412;0.56695;0;0;0;0;0;0;0.774296;0.0167943;./core_15/sim_evolving_m_7_11_2016_225635_931280333
0.25;2;647068390;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0;100;0;0.733038;2;0.02;0.7;50000;0.614314;3037;0.00944626;0.953168;1.13759;0.0365848;0.12589;0;0;0;0;0;0;0.955758;0.00320107;./core_15/sim_evolving_m_7_11_2016_233805_632549449
0.75;2;807000706;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0;100;0;0.733038;2;0.02;0.7;50000;0.607755;3089;-0.016238;1.30655;1.14301;0.0961643;0.124519;0;0;0;0;0;0;0.799509;0.00318496;./core_15/sim_evolving_m_8_11_2016_000025_792888782
0.25;2;970975176;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0;100;0;0.733038;2;0.02;40;50000;0.603284;4896;-0.00450177;0.869682;1.51315;0.0870975;0.486087;0;0;0;0;0;0;0.829671;0.00959332;./core_15/sim_evolving_m_8_11_2016_002135_956813089
0.75;2;587324492;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0;100;0;0.733038;2;0.02;40;50000;0.612143;4887;-0.0091588;1.1084;1.64315;0.0515316;0.62212;0;0;0;0;0;0;0.694995;0.0231898;./core_15/sim_evolving_m_8_11_2016_004913_527245136
0.25;2;152961488;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.837758;100;0;0;0;100;0;0.837758;2;0.02;0.7;50000;-1.90768;2976;-0.00786784;-1.97195;1.14568;-0.0416285;0.126652;0;0;0;0;0;0;0.972384;0.00414004;./core_16/sim_evolving_m_7_11_2016_205919_116866234
0.75;2;734324023;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.837758;100;0;0;0;100;0;0.837758;2;0.02;0.7;50000;-1.91602;2320;0.0098924;-1.61756;1.12181;-0.10349;0.125983;0;0;0;0;0;0;0.805786;0.00296637;./core_16/sim_evolving_m_7_11_2016_212122_720292282
0.25;2;138125822;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.837758;100;0;0;0;100;0;0.837758;2;0.02;40;50000;-1.90305;4869;-0.0114484;-1.67045;1.59569;-0.012478;0.584197;0;0;0;0;0;0;0.84506;0.0163514;./core_16/sim_evolving_m_7_11_2016_214240_123410551
0.75;2;575367939;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.837758;100;0;0;0;100;0;0.837758;2;0.02;40;50000;-1.8912;4812;0.00795652;-1.16101;1.57978;-0.00535424;0.525729;0;0;0;0;0;0;0.608909;0.019932;./core_16/sim_evolving_m_7_11_2016_220426_561247236
0.25;2;472774515;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.942478;100;0;0;0;100;0;0.942478;2;0.02;0.7;50000;1.61519;2949;0.017608;1.27856;1.1393;0.0112596;0.120531;0;0;0;0;0;0;0.949102;0.00283956;./core_16/sim_evolving_m_7_11_2016_222726_458627821
0.75;2;937995046;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.942478;100;0;0;0;100;0;0.942478;2;0.02;0.7;50000;1.6012;2246;0.00674228;0.251146;1.1272;-0.076159;0.121364;0;0;0;0;0;0;0.71739;0.00479172;./core_16/sim_evolving_m_7_11_2016_224811_923793233
0.25;2;84682318;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.942478;100;0;0;0;100;0;0.942478;2;0.02;40;50000;1.61733;4890;0.0081902;0.966437;1.63558;-0.0966895;0.629922;0;0;0;0;0;0;0.821846;0.0126556;./core_16/sim_evolving_m_7_11_2016_230752_70568446
0.75;2;66799688;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.942478;100;0;0;0;100;0;0.942478;2;0.02;40;50000;1.61598;4856;-0.0113926;0.352872;1.56086;0.0464683;0.549257;0;0;0;0;0;0;0.631534;0.0140055;./core_16/sim_evolving_m_7_11_2016_233518_51178063
0.25;2;330330552;100;0.01;0;0;100;0.01;0;three_types;0.01;1;1.0472;100;0;0;0;100;0;1.0472;2;0.02;0.7;50000;0.0108804;3098;-0.00970742;0.521364;1.10821;0.0125577;0.111258;0;0;0;0;0;0;0.957911;0.00326656;./core_16/sim_evolving_m_7_11_2016_235709_315812320
0.75;2;351738408;100;0.01;0;0;100;0.01;0;three_types;0.01;1;1.0472;100;0;0;0;100;0;1.0472;2;0.02;0.7;50000;0.00554986;3003;-0.0131384;1.05832;1.13042;0.120365;0.118922;0;0;0;0;0;0;0.663298;0.0036093;./core_16/sim_evolving_m_8_11_2016_001900_337211330
0.25;2;645513983;100;0.01;0;0;100;0.01;0;three_types;0.01;1;1.0472;100;0;0;0;100;0;1.0472;2;0.02;40;50000;-0.0142471;4875;0.004227;0.442821;1.46659;0.0618183;0.438743;0;0;0;0;0;0;0.73952;0.0229149;./core_17/sim_evolving_m_7_11_2016_205920_590665139
0.75;2;187960414;100;0.01;0;0;100;0.01;0;three_types;0.01;1;1.0472;100;0;0;0;100;0;1.0472;2;0.02;40;50000;-0.00962686;4886;-0.0153698;0.921719;1.49215;0.0165792;0.492162;0;0;0;0;0;0;0.639164;0.0108174;./core_17/sim_evolving_m_7_11_2016_212215_173874868
